buyer_id,seller_id,tx_count,total_value
U00541,U00843,1,0.23
U00241,U00080,1,22.67
U00444,U00399,1,12.61
U01169,U01324,1,15.25
U01438,U01650,1,4.87
U00583,U00178,1,51.4
U00389,U00913,1,53.89
U00658,U00699,1,24.8
U01916,U00411,1,16.11
U00614,U00294,1,1.23
U00206,U00039,1,3.39
U00511,U00546,1,14.73
U00772,U00725,1,6.62
U00373,U01000,1,15.66
U01406,U01892,1,51.05
U00018,U01102,1,0.39
U00773,U01822,1,4.43
U01821,U01855,1,3.96
U01762,U01357,1,0.69
U00319,U01193,1,0.33
U00159,U01472,1,39.41
U01258,U01572,1,1.61
U01622,U00618,1,104.18
U01207,U01109,1,11.87
U01892,U01322,1,0.25
U01498,U00460,1,9.73
U00605,U00229,1,0.27
U01336,U01219,1,0.33
U00861,U01969,1,18.43
U00719,U00856,1,0.22
U00808,U01954,1,5.51
U00959,U01479,1,12.63
U01285,U01359,1,1.64
U01041,U01845,1,1.25
U01465,U01554,1,4.83
U00417,U01502,1,15.53
U00944,U00442,1,3.01
U00839,U00952,1,2.81
U00974,U00793,1,4.04
U01713,U01659,1,12.99
U01179,U00009,1,37.91
U00644,U01227,1,4.08
U01409,U01509,1,0.64
U00382,U00159,1,13.17
U01258,U00942,1,4.1
U01778,U00945,1,42.21
U00698,U00418,1,0.25
U00850,U00920,1,11.58
U00408,U00089,1,2.41
U01324,U00300,1,4.97
U01761,U00623,1,5.65
U01210,U00135,1,22.4
U00204,U00599,1,0.28
U00076,U00316,1,0.56
U01529,U00967,1,15.32
U01947,U00170,1,13.67
U01198,U01866,1,4.82
U01211,U00969,1,4.28
U01031,U00033,1,10.77
U00448,U01908,1,54.09
U00356,U00053,1,0.09
U01537,U00918,1,2.06
U01275,U01805,1,0.75
U00297,U01046,1,7.16
U00062,U00095,1,2.99
U00293,U01297,1,1.6
U01851,U01033,1,15.42
U01935,U01991,1,4.21
U01009,U01480,1,47.69
U01373,U01348,1,63.99
U01612,U00255,1,22.21
U00431,U00737,1,0.38
U01946,U00254,1,0.64
U01428,U01638,1,5.96
U01699,U00684,1,0.87
U01051,U00207,1,0.31
U01068,U01372,1,2.9
U01110,U00347,1,4.39
U01263,U01215,1,200.34
U01781,U00407,1,156.38
U01105,U01039,1,14.59
U00669,U01372,1,55.56
U00407,U00060,1,203.29
U00698,U01946,1,121.64
U01803,U01958,1,2.55
U00060,U01781,1,254.11
U00083,U01226,1,11.57
U01262,U00381,1,6.63
U00814,U00652,1,9.81
U00568,U00805,1,0.83
U00085,U00002,1,14.37
U00042,U01545,1,21.73
U00445,U01024,1,10.01
U01095,U01843,1,0.89
U00406,U00543,1,16.02
U00817,U00955,1,0.11
U01268,U01500,1,180.81
U01518,U00534,1,0.33
U00548,U01655,1,0.36
U00279,U00227,1,0.43
U01660,U00724,1,4.26
U00200,U01651,1,3.41
U01064,U01571,1,9.49
U00240,U01028,1,19.88
U00889,U01870,1,0.89
U01617,U00596,1,1.22
U00759,U00904,1,0.73
U01632,U00796,1,0.56
U01165,U00687,1,6.88
U00202,U01207,1,15.7
U00583,U01731,1,1.34
U00247,U00566,1,31.39
U01703,U00646,1,0.35
U00546,U00757,1,10.92
U01619,U01040,1,196.82
U00742,U00747,1,21.73
U01129,U01335,1,1.78
U00009,U01646,1,0.37
U00172,U00158,1,15.12
U00525,U01259,1,2.64
U00117,U00339,1,0.44
U00596,U01893,1,0.24
U00228,U00202,1,12.85
U01205,U00994,1,3.2
U00579,U00786,1,2.28
U01367,U00974,1,1.3
U00480,U01984,1,11.81
U01532,U01332,1,0.41
U00655,U01422,1,0.24
U00652,U00510,1,7.72
U00796,U01534,1,42.02
U01371,U00650,1,13.22
U00032,U01356,1,4.31
U01250,U00622,1,20.48
U00231,U01644,1,7.38
U01162,U01948,1,0.56
U01603,U01590,1,350.24
U00179,U01175,1,7.24
U00315,U00804,1,16.55
U01804,U00917,1,15.91
U01970,U00788,1,1.03
U01315,U01118,1,0.5
U00838,U01819,1,0.86
U00938,U00175,1,0.46
U01819,U00780,1,0.59
U00292,U01479,1,7.51
U01730,U00153,1,0.95
U01051,U01214,1,6.3
U01720,U01175,1,12.77
U00420,U01948,1,14.76
U00594,U00837,1,36.0
U01290,U00820,1,6.56
U01876,U01211,1,31.75
U01151,U01948,1,4.14
U00001,U00637,1,41.96
U00418,U01948,1,19.4
U01476,U01948,1,2.61
U00635,U00300,1,11.48
U00438,U00491,1,0.64
U00615,U01337,1,15.21
U00539,U01567,1,20.05
U00941,U00365,1,8.3
U01320,U00033,1,60.53
U00598,U01743,1,10.57
U00278,U00570,1,3.1
U00779,U00408,1,15.96
U01230,U00196,1,0.27
U01703,U00208,1,0.74
U01404,U00920,1,3.27
U01983,U01812,1,56.21
U00949,U01413,1,1.91
U01913,U01234,1,10.65
U00855,U00090,1,1.3
U00428,U01489,1,0.14
U00815,U00773,1,12.92
U01568,U00884,1,3.92
U00850,U00485,1,0.59
U01031,U01353,1,42.75
U00681,U01906,1,55.11
U01627,U00787,1,2.55
U01592,U00692,1,0.43
U01550,U01245,1,44.66
U00527,U00060,1,2.51
U00690,U01286,1,9.34
U01318,U01659,1,2.78
U00267,U00777,1,5.77
U01040,U01865,1,24.76
U00758,U01865,1,0.3
U00948,U00634,1,0.91
U00162,U01206,1,23.17
U00346,U01381,1,44.97
U01643,U01666,1,42.32
U00511,U00340,1,4.88
U00974,U01143,1,344.04
U01894,U00097,1,4.7
U01143,U00600,1,447.25
U00494,U00310,1,70.89
U00600,U00974,1,559.07
U01409,U00772,1,20.87
U00139,U01903,1,24.4
U01461,U00754,1,1.78
U01431,U00435,1,0.24
U00312,U00937,1,22.24
U00752,U00934,1,0.64
U01301,U01158,1,23.33
U01311,U01708,1,0.57
U01067,U01363,1,3.11
U01783,U00857,1,7.94
U00195,U00130,1,18.25
U00818,U00242,1,109.76
U01452,U00429,1,0.19
U00872,U01575,1,31.04
U01615,U01989,1,13.38
U01327,U00854,1,5.53
U00574,U01441,1,2.81
U00689,U01453,1,0.43
U01509,U01784,1,5.46
U01823,U01107,1,183.68
U00005,U01107,1,29.35
U00506,U00418,1,16.34
U01356,U01107,1,20.28
U01823,U00439,1,0.88
U01476,U01107,1,29.8
U00204,U01598,1,0.66
U01680,U00878,1,27.98
U01108,U01908,1,20.99
U01527,U01786,1,8.64
U01686,U00913,1,0.41
U01888,U01377,1,15.05
U00658,U01815,1,8.82
U01605,U01168,1,9.7
U01773,U01198,1,42.72
U01495,U01506,1,4.69
U01675,U01453,1,10.6
U00609,U00211,1,7.6
U00648,U01117,1,8.21
U00432,U01356,1,12.42
U00492,U01701,1,0.2
U00597,U00801,1,2.29
U01160,U01640,1,1.4
U01508,U00670,1,11.1
U01118,U00106,1,9.47
U00177,U01367,1,38.75
U01901,U00168,1,12.25
U00859,U00135,1,44.43
U00444,U01205,1,0.64
U01220,U00168,1,14.91
U01068,U00387,1,1.85
U01264,U00168,1,1.54
U00439,U00168,1,62.67
U00528,U01286,1,2.53
U01923,U01907,1,3.44
U00383,U00546,1,3.22
U01866,U00145,1,0.26
U00451,U01472,1,17.91
U01002,U01219,1,33.35
U00739,U01848,1,2.96
U01328,U01687,1,27.42
U01990,U00862,1,45.84
U00162,U01409,1,0.47
U00662,U00699,1,3.0
U01866,U01420,1,3.83
U01951,U00662,1,16.56
U01059,U00265,1,0.51
U01357,U01191,1,0.79
U01409,U01769,1,6.64
U00780,U00968,1,8.75
U01626,U00213,1,26.58
U01643,U00120,1,5.12
U00008,U00218,1,2.61
U01681,U01049,1,1.88
U01931,U01372,1,6.87
U00002,U00963,1,0.38
U01085,U00343,1,7.2
U01202,U00282,1,0.36
U00056,U01148,1,19.93
U01329,U01769,1,4.55
U01506,U00505,1,29.97
U00791,U01288,1,20.48
U00895,U01455,1,0.52
U01732,U01745,1,8.17
U00764,U01141,1,0.25
U00189,U00620,1,31.78
U00894,U01160,1,37.16
U01924,U01578,1,4.11
U00885,U00726,1,4.41
U00853,U00054,1,1.71
U01163,U01242,1,0.36
U00264,U01098,1,0.5
U01206,U00835,1,0.3
U00876,U01974,1,19.39
U00676,U00907,1,1099.03
U01477,U01631,1,0.36
U01268,U01207,1,57.08
U00973,U00231,1,0.27
U01082,U00514,1,3.47
U01837,U01301,1,20.82
U01061,U00073,1,7.28
U01663,U00994,1,0.29
U00071,U00126,1,8.86
U01812,U00847,1,6.64
U00754,U00303,1,3.58
U00235,U01818,1,0.72
U01668,U00501,1,6.44
U00871,U01087,1,0.39
U00496,U00970,1,16.22
U00837,U01713,1,1.79
U01994,U00468,1,54.91
U00751,U00349,1,2.16
U01389,U00023,1,12.79
U01641,U01129,1,5.15
U01326,U00185,1,85.21
U01324,U00502,1,18.06
U01391,U01501,1,7.2
U00690,U00459,1,0.21
U00120,U01877,1,1.55
U01119,U00410,1,27.34
U00794,U00281,1,18.32
U01704,U00045,1,7.75
U00107,U00383,1,42.46
U00792,U01382,1,0.7
U01649,U00539,1,0.99
U01683,U00588,1,7.98
U00162,U00532,1,3.97
U01473,U00561,1,0.21
U01301,U00101,2,90.04
U01605,U01769,1,13.62
U01301,U00412,1,15.16
U01582,U00289,1,1.3
U01512,U01005,1,1.15
U01477,U00815,1,3.93
U01934,U01110,1,93.89
U00676,U01475,1,24.31
U00655,U01186,1,52.68
U00254,U01832,1,20.25
U01242,U00965,1,0.17
U01182,U00642,1,20.47
U01281,U01813,1,0.5
U01200,U00693,1,0.26
U01879,U01363,1,1.02
U01954,U01411,1,0.46
U01525,U00526,1,4.01
U01383,U01928,1,0.24
U00651,U01743,1,4.35
U01714,U00157,1,63.29
U00468,U01436,1,2.09
U01108,U01961,1,1.79
U01645,U00580,1,10.14
U00253,U01642,1,2.81
U00113,U00647,1,1.72
U00729,U01689,1,6.64
U00926,U00022,1,21.19
U01927,U00246,1,15.31
U00574,U00659,1,2.11
U00659,U00944,1,0.22
U00768,U00740,1,14.06
U01214,U01045,1,36.37
U00068,U00077,1,23.02
U01245,U00018,1,67.38
U01174,U00612,1,24.33
U00885,U01016,1,0.44
U01130,U00875,1,0.31
U01695,U01907,1,12.92
U01360,U01198,1,36.04
U00416,U00763,1,0.33
U01656,U01723,1,2.01
U00815,U01443,1,0.55
U01301,U00207,1,0.79
U00091,U01154,1,25.28
U01151,U01285,1,0.97
U01831,U00493,1,8.79
U01856,U00068,1,3.46
U01996,U01438,1,1.14
U00480,U01306,1,1.56
U00962,U01547,1,22.08
U01923,U00572,1,2.02
U01847,U01727,1,30.0
U01619,U01942,1,3.43
U01969,U00968,1,5.26
U01330,U00715,1,1.12
U01918,U00013,1,0.35
U01199,U00480,1,24.47
U01378,U00381,1,137.62
U00908,U01549,1,44.21
U00547,U00529,1,3.0
U01850,U01102,1,1.02
U01227,U00114,1,3.4
U01745,U00086,1,7.98
U01843,U00396,1,35.88
U00067,U00740,1,0.98
U00766,U00621,1,1.99
U01009,U00166,1,6.1
U00379,U00674,1,5.09
U01796,U00794,1,0.21
U01213,U01446,1,7.95
U00296,U00907,1,56.83
U01441,U00275,1,35.2
U01296,U00744,1,3.48
U01960,U00241,1,1.24
U01730,U00399,1,7.03
U01085,U00811,1,0.31
U00405,U01619,1,2.16
U01332,U01920,1,15.33
U01151,U00416,1,2.24
U00859,U01773,1,3.08
U00168,U01887,1,8.33
U01207,U00440,1,0.32
U01359,U00610,1,18.12
U00698,U01652,1,0.29
U00095,U01660,1,5.31
U00055,U00778,1,0.31
U00930,U01725,1,25.01
U01135,U00595,1,19.24
U00252,U01809,1,3.49
U01138,U01576,1,1.15
U00662,U01726,1,5.51
U00701,U00553,1,28.09
U01620,U00219,1,66.38
U01941,U00709,1,0.92
U01484,U01252,1,57.4
U00428,U01642,1,0.3
U01064,U01008,1,29.26
U00960,U01167,1,0.7
U00253,U01990,1,4.98
U01735,U00380,1,6.3
U01374,U01531,1,0.15
U00291,U00235,1,1.0
U00654,U00175,1,1.49
U00054,U01328,1,5.68
U00325,U01847,1,42.61
U01030,U01433,1,3.09
U00962,U00030,1,83.52
U01665,U01678,1,1.72
U01692,U01411,1,0.55
U00580,U00441,1,8.16
U01075,U01003,1,0.43
U01235,U00737,1,10.38
U01265,U00400,1,0.18
U00236,U00490,1,13.93
U00343,U01420,1,28.55
U00030,U01988,1,16.39
U01861,U00422,1,6.69
U00007,U00168,1,47.72
U01549,U00429,1,0.15
U00364,U01045,1,14.35
U01034,U01594,1,1.08
U01389,U01520,1,10.73
U00221,U00250,1,27.32
U00596,U00845,1,2.45
U00765,U01267,1,18.65
U01477,U01521,1,47.45
U01303,U00867,1,9.07
U01044,U01112,1,0.66
U00081,U00248,1,0.3
U01778,U01850,1,0.18
U00899,U01775,1,4.99
U01396,U01467,1,5.83
U01332,U01007,1,11.87
U00951,U01700,1,13.35
U01119,U00661,1,11.67
U00394,U00582,1,6.53
U00348,U01837,1,1.32
U01412,U01525,1,45.7
U01119,U00002,1,19.67
U00251,U01613,8,576.35
U01613,U00965,8,576.35
U00965,U01720,8,576.35
U01720,U01945,8,576.35
U01945,U00251,8,576.35
U00784,U00790,1,36.23
U00006,U00889,1,11.41
U01866,U01588,1,61.69
U00647,U00090,1,12.86
U00029,U00584,1,0.29
U00063,U00622,1,0.75
U01739,U01044,1,7.11
U00658,U00166,1,34.52
U01947,U00671,1,2.72
U01863,U00835,1,10.43
U00510,U00681,1,1.24
U00628,U00998,1,26.14
U01709,U01166,1,17.62
U00079,U00202,1,24.43
U01886,U00427,1,21.22
U00420,U01805,1,0.69
U00938,U01841,1,2.01
U01543,U00338,1,1.74
U00164,U01685,1,0.29
U01528,U01032,1,0.81
U01423,U01416,1,0.36
U01830,U00040,1,1.71
U00589,U00854,1,20.66
U00017,U01408,1,17.11
U01461,U00423,1,6.0
U01624,U00422,1,4.51
U00360,U01655,1,0.65
U01793,U00855,1,0.31
U01884,U00160,1,18.66
U01855,U00919,1,5.86
U01008,U00084,1,6.5
U00640,U00583,1,13.71
U01522,U00585,1,22.75
U01628,U00185,1,0.94
U01955,U00080,1,38.3
U01980,U00949,1,1.38
U01646,U01544,1,0.52
U01509,U01523,1,23.09
U01768,U01397,1,1.84
U00946,U01435,1,0.62
U00762,U01039,1,7.22
U00476,U00120,1,0.33
U00339,U01894,1,0.59
U01798,U00127,1,54.8
U00851,U00178,1,0.38
U00145,U01771,1,0.59
U00206,U01625,1,0.51
U00537,U01083,1,15.91
U01139,U01586,1,0.31
U01837,U01565,1,1.99
U01640,U01112,1,4.36
U00545,U00589,1,99.21
U01034,U00303,1,10.57
U00406,U00355,1,2.23
U00561,U01631,1,1.32
U00587,U01507,1,27.6
U01680,U00481,1,24.96
U00481,U00109,1,82.9
U00494,U01780,1,2.46
U00811,U00985,1,0.23
U00357,U01017,1,13.58
U00135,U00040,1,5.77
U00461,U01759,1,2.93
U00425,U00187,1,3.31
U00237,U01833,1,0.8
U01611,U00565,1,3.46
U00363,U00201,1,165.56
U01313,U00611,1,0.29
U01843,U01456,1,1.26
U01151,U01516,1,0.7
U00316,U00559,1,0.13
U01461,U00317,1,5.63
U00992,U01038,1,16.94
U01983,U01406,1,0.47
U01510,U01077,1,6.15
U01460,U00884,1,0.51
U01666,U01015,1,5.18
U01477,U00465,1,34.48
U00427,U01163,1,5.47
U00720,U00091,1,6.96
U00660,U01995,1,0.42
U00313,U00006,1,0.26
U01580,U00547,1,3.59
U00817,U00450,2,41.66
U01859,U01853,1,10.14
U01085,U00655,1,41.09
U00278,U00789,1,96.15
U00789,U01563,1,124.99
U01317,U00281,1,10.24
U00571,U01780,1,19.73
U00396,U01293,1,8.88
U01563,U00278,1,156.24
U00657,U00923,1,5.31
U01572,U01712,1,0.58
U01666,U00383,1,4.38
U01025,U01817,1,37.2
U01349,U01134,1,0.28
U01742,U01460,1,5.62
U01985,U00892,1,0.3
U01700,U00690,1,9.51
U01883,U01813,1,0.73
U00772,U00061,1,0.54
U00754,U00956,1,0.96
U01983,U01866,1,4.03
U00837,U00752,1,0.31
U01686,U01939,1,5.52
U00588,U01030,1,16.23
U00164,U01167,1,36.04
U01016,U01064,1,57.77
U01350,U00290,1,8.32
U00548,U00378,1,0.47
U01332,U01823,1,0.36
U00519,U01182,1,0.32
U01196,U00726,1,3.24
U01957,U00353,1,6.6
U01468,U01167,1,0.28
U01121,U01942,1,2.42
U00085,U00027,1,0.22
U00101,U01643,1,5.69
U01803,U01558,1,14.24
U00532,U00671,1,14.0
U01106,U01239,1,25.09
U00877,U01942,1,26.28
U00617,U00941,1,17.93
U00701,U00659,1,1.84
U01989,U01104,1,12.71
U01939,U00154,1,54.7
U01792,U00212,1,8.55
U00076,U01880,1,0.68
U00497,U00875,1,5.36
U00051,U00828,1,13.74
U01528,U01374,1,5.08
U00182,U00665,1,9.57
U01821,U00769,1,1.27
U00150,U01275,1,7.21
U01853,U00948,1,10.2
U00221,U01613,1,38.09
U00834,U00341,1,6.87
U01931,U01511,1,6.19
U00027,U01790,1,7.37
U01627,U01000,1,0.32
U00607,U01714,1,5.46
U00077,U01221,1,1.71
U01390,U01006,1,0.92
U00416,U00125,1,1.32
U01359,U01088,1,43.37
U00120,U01859,1,4.48
U01983,U00706,1,1.0
U00929,U01501,1,10.23
U01048,U00623,1,1.92
U01584,U01084,1,12.04
U01323,U00925,1,5.93
U01168,U01694,1,5.24
U00028,U01950,1,5.11
U01895,U01398,1,43.11
U01925,U01078,1,5.09
U00892,U01438,1,1.71
U00522,U01991,1,26.28
U01821,U00423,1,23.08
U01924,U00853,1,66.24
U00168,U00603,1,21.99
U01776,U01499,1,0.21
U01872,U00658,1,3.57
U01799,U00580,1,0.4
U00330,U00120,1,10.53
U01082,U01647,1,12.32
U00618,U01836,1,4.05
U01545,U00818,1,0.22
U01986,U00656,1,20.46
U00185,U00812,1,12.51
U00399,U00111,1,0.61
U01095,U01633,1,8.73
U00412,U01137,1,62.49
U00301,U01099,1,0.23
U01774,U01015,1,31.42
U00738,U00295,2,146.12
U00635,U01203,1,1.06
U01082,U00628,1,7.07
U01648,U00213,1,0.21
U00422,U00716,1,5.68
U00559,U01266,1,62.9
U01147,U01518,1,16.13
U00156,U00052,1,30.45
U00732,U01025,1,6.44
U00006,U00193,1,0.55
U01346,U01166,1,5.26
U01403,U00294,1,10.48
U00928,U00204,1,25.58
U00933,U00958,1,28.19
U01590,U01555,1,0.32
U00762,U01865,1,10.75
U01522,U00109,1,0.25
U01718,U00876,1,17.77
U01695,U01760,1,34.34
U01222,U01575,1,1.94
U00602,U01316,1,1.19
U00205,U00873,1,0.59
U00591,U00424,1,15.07
U01896,U01537,1,29.19
U01637,U00128,1,9.72
U00396,U01643,1,0.44
U00730,U00807,1,79.77
U01892,U00438,1,1.43
U00963,U00740,1,46.24
U01202,U00155,1,3.74
U01956,U00423,1,0.82
U00443,U00143,1,18.65
U00484,U01009,1,58.66
U00757,U00209,1,4.02
U00929,U01342,1,38.85
U00162,U01988,1,9.12
U01054,U00480,1,17.97
U01924,U00169,1,0.29
U01153,U01104,1,71.91
U00471,U00625,1,0.43
U00637,U01213,1,2.1
U00579,U00748,1,48.88
U01852,U01873,1,4.89
U00811,U00902,1,5.48
U01966,U01668,1,2.21
U01157,U00812,2,150.8
U00516,U00787,1,12.88
U00083,U01884,1,0.24
U00564,U01246,1,14.44
U01474,U01193,1,0.7
U01292,U01155,1,15.08
U01843,U01529,1,33.13
U00626,U00689,1,16.16
U00625,U00185,1,14.89
U00561,U00348,1,0.39
U00497,U00432,1,437.19
U00699,U00937,1,0.95
U00751,U00929,1,7.55
U00942,U01373,1,4.02
U00076,U01050,1,6.34
U01134,U01779,1,0.18
U00158,U00527,1,0.25
U00087,U00311,1,1.52
U01513,U01425,1,0.63
U00576,U01926,1,40.62
U00950,U00644,1,17.32
U01769,U01582,1,24.7
U00439,U00877,1,1.12
U01502,U01086,1,8.84
U01858,U01439,1,72.7
U01310,U00739,1,0.38
U00138,U00630,1,0.3
U00369,U01179,1,0.56
U01104,U01864,1,4.43
U00213,U00006,1,12.34
U00152,U00669,1,0.4
U00925,U01040,1,11.28
U01538,U00104,1,11.4
U00197,U01878,1,3.56
U01169,U01543,1,2.15
U01399,U00773,1,0.32
U00925,U01282,1,0.32
U01880,U00729,1,3.33
U01282,U00005,1,3.39
U00005,U00456,1,1.21
U01195,U01791,1,45.99
U01220,U01598,1,5.27
U00534,U00229,1,11.19
U00593,U01900,1,0.16
U00541,U01837,1,29.39
U00573,U01787,1,39.29
U00492,U01859,1,1.24
U00093,U01787,1,3.09
U01246,U01930,1,5.24
U01188,U00886,1,44.99
U00024,U00531,1,36.01
U00653,U00321,1,46.44
U01667,U00157,1,279.84
U01942,U00868,1,30.47
U00652,U00309,1,2.38
U01866,U01037,1,0.2
U00298,U00389,1,0.7
U01301,U01283,1,0.87
U00736,U00978,1,17.89
U00369,U01709,1,27.79
U00989,U00557,1,0.6
U01143,U01627,1,0.63
U01188,U01190,1,4.61
U00342,U01041,1,4.17
U01215,U01577,1,27.87
U01415,U01007,1,0.44
U00552,U00122,1,0.41
U01180,U00780,1,2.63
U01948,U01072,1,4.94
U01488,U01017,1,0.51
U01085,U00126,1,7.91
U00585,U00910,1,6.31
U00169,U00249,1,0.29
U01540,U00782,1,21.63
U01821,U00633,1,4.07
U00429,U00085,1,10.19
U01285,U00373,1,0.33
U00080,U01518,1,14.34
U00309,U00179,1,7.4
U01812,U00492,1,6.9
U00435,U01198,1,11.17
U00530,U00115,1,1.11
U00710,U01275,1,0.3
U00902,U01320,1,1.24
U01605,U01561,1,10.67
U01175,U01497,1,14.27
U00311,U00193,1,6.06
U00504,U01786,1,19.92
U00172,U01913,1,0.24
U01845,U01740,1,18.87
U01297,U00625,1,3.82
U00521,U00657,1,24.25
U00576,U01500,1,14.98
U01699,U00557,1,10.54
U00162,U00865,1,2.35
U00532,U01083,1,10.07
U01597,U01993,1,8.45
U01945,U00828,1,21.31
U01271,U01108,1,0.45
U01751,U01942,1,7.98
U00921,U01005,1,28.42
U00476,U00116,1,6.86
U01488,U01620,1,0.99
U01122,U00054,1,2.58
U01375,U01961,1,2.61
U00912,U01235,1,0.9
U00988,U01663,1,0.25
U01545,U00793,1,45.1
U01393,U01999,1,326.17
U01931,U00977,1,38.5
U01549,U00885,1,9.42
U01094,U00872,1,53.43
U01537,U01259,1,2.91
U01097,U01992,1,21.09
U00982,U01723,1,255.71
U01538,U00172,1,0.51
U00049,U00096,1,0.64
U00084,U00499,1,6.34
U01410,U00710,1,0.99
U00892,U01266,1,16.08
U01246,U00441,1,0.86
U00925,U00348,1,0.53
U01351,U01405,1,270.17
U00751,U01719,1,17.21
U01405,U00318,1,351.21
U00578,U01357,1,384.49
U00318,U01351,1,439.02
U00451,U00152,1,4.89
U00013,U01367,1,0.43
U00907,U00234,1,0.29
U00404,U01360,1,8.54
U00857,U00724,1,1.29
U00673,U01038,1,32.09
U01155,U01549,1,315.86
U00739,U00265,1,37.34
U01579,U01529,1,1.19
U00579,U01222,1,46.44
U01799,U00762,1,2.28
U00686,U01358,1,2.66
U00865,U00570,1,11.57
U00751,U01623,1,6.88
U01326,U00257,1,20.57
U01964,U01278,1,0.32
U01458,U00131,1,0.45
U00309,U00207,1,0.52
U01164,U00892,1,125.2
U00892,U01065,1,162.77
U01974,U01977,1,17.88
U01349,U01781,1,38.46
U01065,U01164,1,203.46
U01665,U00346,1,2.15
U01722,U01991,1,2.11
U00013,U00265,1,20.84
U00431,U01509,1,5.8
U01204,U01253,1,2.77
U01312,U01379,1,181.89
U01379,U00731,1,236.46
U00731,U01312,1,295.57
U00429,U00971,1,16.47
U01311,U00349,1,0.43
U00181,U00740,1,47.68
U01009,U00152,1,12.66
U01785,U00201,1,0.38
U00921,U01554,1,0.33
U01965,U01498,1,16.51
U01260,U01481,1,1.23
U01793,U00181,1,4.03
U00321,U00666,1,3.28
U00556,U01765,1,1.86
U00139,U00633,1,23.89
U00087,U01114,1,20.8
U01927,U00995,1,0.7
U01368,U01209,1,3.29
U01440,U00633,1,1.62
U01255,U01882,1,11.04
U00863,U01023,1,16.94
U00806,U00633,1,27.79
U00064,U01888,1,0.37
U01925,U01158,1,0.44
U01147,U00633,1,27.27
U01577,U00020,1,11.14
U01628,U00786,1,12.95
U00021,U00466,1,9.92
U01072,U01179,1,5.3
U00791,U00249,1,43.78
U01454,U00683,1,6.12
U01864,U01243,1,2.99
U01532,U01726,1,61.81
U01431,U01303,1,26.99
U01726,U00256,1,80.36
U00100,U01825,1,0.28
U00256,U01532,1,100.45
U00413,U01741,1,0.27
U00948,U00893,1,199.92
U01454,U00453,1,0.4
U00483,U01843,1,27.88
U01867,U01531,1,0.29
U01398,U00369,1,13.62
U00325,U01419,1,0.34
U00858,U00353,1,0.67
U01084,U01244,1,3.16
U01404,U01812,1,24.18
U00841,U00775,1,1.54
U01821,U01053,1,11.77
U01532,U01107,1,7.69
U01158,U01649,1,33.48
U01150,U01798,1,8.1
U01828,U00511,1,9.79
U00795,U00799,1,0.4
U00159,U01934,1,0.77
U01460,U00635,1,2.13
U01427,U00819,1,2.91
U01820,U01075,1,27.94
U01345,U01500,1,7.75
U01183,U01070,1,52.97
U01386,U00832,1,0.41
U01293,U01460,1,106.74
U00678,U00867,8,1048.36
U00867,U01725,8,1048.36
U01725,U01571,8,1048.36
U01571,U00284,8,1048.36
U00284,U00678,8,1048.36
U00790,U01551,1,2.84
U01931,U01483,1,11.56
U00143,U00637,1,4.58
U00526,U00528,1,0.41
U01293,U01543,1,11.73
U01726,U00196,1,48.69
U00772,U01520,1,2.95
U01776,U00008,1,5.84
U01225,U01320,1,1.44
U00245,U00016,1,1.45
U00820,U01257,1,20.65
U01871,U01486,1,3.43
U00654,U00972,1,0.3
U00534,U00662,1,11.78
U00337,U00096,1,56.51
U00966,U01398,1,8.57
U01119,U00010,1,5.69
U00470,U00177,1,14.0
U00362,U01767,1,1.76
U01024,U01910,1,0.3
U01564,U00734,1,0.2
U01106,U01217,1,0.35
U01074,U01609,1,11.91
U00891,U01080,1,5.15
U00712,U00215,1,0.58
U00085,U00198,1,9.28
U01755,U00185,1,4.72
U00261,U01150,1,33.41
U00657,U01526,1,2.53
U01989,U00364,1,18.02
U01927,U01955,1,29.65
U00028,U01117,1,0.28
U00222,U00033,1,0.24
U01209,U01031,1,75.67
U01745,U00943,1,0.18
U00286,U00310,1,4.02
U01713,U01300,1,0.45
U01325,U01616,1,4.15
U01185,U00744,1,0.4
U00905,U01822,1,84.59
U00402,U00819,1,5.08
U00841,U01226,1,1.32
U01262,U01716,1,5.84
U00918,U01975,1,17.99
U01264,U00499,1,19.19
U00955,U00741,1,6.58
U01540,U00261,1,4.24
U01766,U00282,1,13.12
U00897,U00791,1,0.32
U01656,U00331,1,646.88
U01728,U01643,1,0.51
U01371,U00094,1,0.53
U00046,U00813,1,9.14
U01815,U01222,1,0.35
U01869,U01070,1,1.31
U01198,U01709,1,3.63
U00525,U00380,1,9.07
U00334,U00364,1,18.93
U01375,U00830,1,5.28
U01614,U00024,1,35.07
U00002,U00218,1,0.8
U01463,U01015,1,11.81
U00349,U01282,1,0.26
U00674,U01079,1,12.49
U01589,U01839,1,12.45
U01508,U00791,1,4.0
U01529,U00544,1,1.33
U01152,U01761,1,2.01
U00098,U01155,1,0.34
U01171,U01216,1,5.89
U00539,U00703,1,19.87
U00240,U00639,1,0.41
U00511,U01897,1,1.76
U01348,U01647,1,1.68
U01718,U01826,1,5.48
U00795,U01347,1,0.33
U01610,U00034,1,2.12
U01505,U01795,1,0.39
U01655,U00252,1,0.31
U01391,U00475,1,15.99
U01841,U00954,1,3.64
U01313,U00399,1,33.23
U01740,U01438,1,41.11
U00797,U01248,1,8.59
U00771,U01193,1,19.8
U01255,U00568,1,10.59
U01465,U00378,1,14.29
