transaction_id,timestamp,marketplace,buyer_id,seller_id,item_id,category,price,quantity,currency,payment_method,buyer_region,seller_region,buyer_device,seller_device,buyer_account_age_days,seller_account_age_days,buyer_feedback,seller_feedback,buyer_kyc,seller_kyc,buyer_vpn_suspected,seller_vpn_suspected,buyer_ip_hash,seller_ip_hash,cumulative_spend_24h,time_since_prev_buyer_min,time_since_prev_seller_min,buyer_seller_prior_7d_edgecount,anomaly_label,anomaly_notes,payment_id,price_z
Tc7ac9cc59d,2025-04-22 14:36:01,Prime,U00563,U01295,I0334,mount,16.74,1,GEM,card,LATAM,EAST_ASIA,android,console,185,159,5.0,3.86,0,0,1,0,6edc1a6515,202f30df14,0.0,30123.17,,1,normal,,P18242b035e,-0.222
Tf7d708ea8c,2025-04-22 14:36:57,Arcade,U01724,U01439,I0108,skin_rare,3.86,1,GEM,card,EAST_ASIA,OCE,android,android,123,182,4.67,4.57,1,0,1,0,8a17b74c30,fac2e3b646,0.0,13872.02,-9163.6,1,normal,,P06f8e1d430,-0.288
T3b73e17f2a,2025-04-22 14:39:36,Prime,U01891,U01198,I0217,card_common,0.23,1,GEM,card,OCE,EU,android,console,55,205,3.31,3.94,1,0,1,0,a0ec0e59ad,01fb4f390c,0.0,1900.32,-2689.57,1,normal,,P7e3f32d2b3,-0.329
T208bf65624,2025-04-22 14:39:38,Prime,U00144,U01284,I0405,skin_legendary,31.45,1,GEM,card,LATAM,SEA,ios,desktop,807,22,4.59,4.53,1,1,0,0,9bb76971df,534c61a467,0.0,3227.4,,1,normal,,P1153610797,-0.246
Te99353bb48,2025-04-22 14:45:40,Prime,U01085,U01724,I0280,card_epic,4.44,1,GEM,card,EU,EAST_ASIA,desktop,android,576,123,4.65,4.67,0,1,0,1,7ccc53a1f6,8a17b74c30,0.0,28258.33,,1,normal,,Pc8cf0d2155,-0.228
Tfcebf6a9ff,2025-04-22 14:46:20,Prime,U00312,U01513,I0359,title,1.54,1,GEM,giftcode,EU,NA,desktop,ios,162,180,3.97,4.3,1,0,0,0,f27bbae74a,75e6fcad23,0.0,,,1,normal,,P096fa8b641,-0.324
Tc3973e8dc2,2025-04-22 14:46:25,Prime,U00999,U00819,I0392,card_common,0.61,1,GEM,card,OCE,EAST_ASIA,android,desktop,24,341,4.06,4.69,1,0,0,1,1d6f05f72d,29194d36f8,0.0,29997.78,17563.57,1,normal,,P68d080950d,-0.192
T0898db41c7,2025-04-22 14:50:39,Prime,U00041,U01005,I0223,blueprint,16.93,1,GEM,crypto,NA,EAST_ASIA,ios,desktop,138,135,4.83,4.08,1,0,0,1,c0c4aec115,aa4803f451,0.0,,-447.27,1,normal,,P3ac7605285,-0.229
Td1a3922382,2025-04-22 14:51:01,Prime,U01752,U00568,I0401,skin_rare,4.0,1,GEM,card,LATAM,OCE,desktop,android,456,465,4.84,3.5,1,1,0,0,28a15f5f10,6730bce89b,0.0,8156.63,29459.9,1,normal,,P585f120ab6,-0.285
Ta944b96445,2025-04-22 15:01:17,Prime,U00235,U00942,I0184,artifact,16.31,1,GEM,wallet,LATAM,EAST_ASIA,desktop,desktop,310,363,4.08,4.15,1,1,1,0,1a3d544a5d,58953670fe,6.05,-2352.58,17313.33,1,normal,,P538cb0629c,-0.339
T3ddca0ec1e,2025-04-22 15:01:57,Arcade,U00742,U00667,I0272,skin_legendary,90.39,1,GEM,wallet,LATAM,NA,android,desktop,47,81,4.44,4.6,0,1,0,0,7fb24f1904,dc164b10c4,52.41,-1506.37,-901.42,1,normal,,P6a11084ade,-0.027
Tcd9ff1b23e,2025-04-22 15:05:10,Prime,U01495,U01484,I0079,skin_rare,39.92,1,GEM,wallet,LATAM,EU,ios,android,73,298,3.98,4.9,1,1,0,1,83d862f962,005b75ef7e,5.12,12700.32,-12042.28,1,rmt_selling,Crypto used to transfer real-world value via low-value items,P47d4d34a73,0.566
T2dc21f52b9,2025-04-22 15:18:53,Prime,U00413,U00015,I0073,skin_common,1.01,1,GEM,card,OCE,EU,android,console,99,20,4.18,5.0,1,1,1,0,115aa3c4c9,8218ca183a,0.27,24854.88,,1,normal,,Pa9f2538669,-0.269
Tbd8da78ced,2025-04-22 15:29:24,Prime,U01170,U01490,I0128,blueprint,12.44,1,GEM,card,OCE,EAST_ASIA,console,desktop,166,214,3.35,4.09,0,1,0,0,e4bfcc9168,57bb7e289a,0.0,,,1,normal,,P59fafa2093,-0.294
T0ec03e7ee8,2025-04-22 15:30:16,Arcade,U00842,U01915,I0256,blueprint,20.09,1,GEM,card,EAST_ASIA,EU,desktop,android,15,224,4.94,5.0,0,1,0,0,49444a7acd,30ee850dd7,11.27,24818.6,30615.48,1,normal,,P9693585ec9,-0.183
T1137c74981,2025-04-22 15:40:16,Prime,U01848,U01807,I0471,skin_common,1.95,1,GEM,giftcode,EU,NA,desktop,desktop,535,5,3.42,4.08,1,1,0,0,1efc04216e,82f60c337a,0.0,,15959.97,1,normal,,Pcaeed89fd0,-0.129
T198d70af47,2025-04-22 15:41:34,Shadow,U01541,U00809,I0079,skin_rare,3.42,1,GEM,card,NA,SEA,console,android,29,217,3.27,4.3,1,1,0,0,c046029cc5,c733d2d47c,0.0,,,1,normal,,P64c4d073af,-0.298
T7a3033cb33,2025-04-22 15:42:20,Arcade,U00790,U00248,I0221,blueprint,16.86,1,GEM,card,NA,OCE,android,android,876,321,4.03,4.02,0,1,0,0,bb238ccc4e,58ea5d2acb,2.84,-5165.03,-9666.22,1,price_spike_manipulation,Extreme price multiple x0.25 vs base,P2c12d6eeac,-0.23
T509d53eccf,2025-04-22 15:48:41,Shadow,U01478,U00999,I0221,blueprint,32.78,1,GEM,card,NA,OCE,desktop,android,110,24,4.62,4.06,1,1,1,0,dd128632a6,1d6f05f72d,0.0,,6320.38,1,normal,,P2f43570615,0.003
T069d70cd1b,2025-04-22 16:06:13,Arcade,U01787,U00922,I0316,consumable,0.13,1,GEM,card,SEA,SEA,desktop,desktop,246,101,4.95,3.61,0,1,1,0,b785dfb2bd,b46ddee87b,0.0,,19787.3,1,normal,,Pc87c29140c,-0.32
T20582ff664,2025-04-22 16:09:32,Prime,U01564,U00195,I0320,consumable,0.36,1,GEM,wallet,OCE,LATAM,android,desktop,883,80,3.4,5.0,1,0,1,0,399b68a0b3,d194db13e8,0.0,,,1,normal,,P1b66dd42ae,-0.209
T8bdb81df82,2025-04-22 16:21:34,Shadow,U00574,U01658,I0238,skin_legendary,70.09,1,GEM,wallet,OCE,EU,desktop,ios,505,80,4.1,4.23,0,0,0,0,0dd145283d,5d21184655,2.11,-2522.05,8056.1,1,normal,,P30875c920a,-0.103
Tf9f30cdbdd,2025-04-22 16:29:06,Prime,U01948,U01202,I0446,consumable,0.26,1,GEM,wallet,OCE,OCE,desktop,ios,450,672,5.0,5.0,1,0,1,0,5d26be06ab,57cd71c804,4.94,-4392.5,-8668.02,1,normal,,Pfee2afcbba,-0.258
T06817b7729,2025-04-22 16:42:40,Prime,U00998,U01586,I0377,skin_common,1.06,1,GEM,crypto,LATAM,SEA,desktop,desktop,34,679,4.39,4.56,1,1,0,0,6586c25fc7,3036a39056,0.0,,1078.87,1,normal,,P1467e6f62f,-0.262
Tffbf165ba6,2025-04-22 16:50:01,Prime,U01738,U01682,I0354,consumable,0.19,1,GEM,giftcode,EAST_ASIA,NA,desktop,desktop,147,370,4.9,3.75,1,1,1,0,57a4171053,9ac03b28a0,0.0,25523.68,10158.68,1,normal,,P7bf474d72b,-0.291
T314c02e5f6,2025-04-22 17:00:39,Prime,U00440,U01821,I0164,title,2.78,1,GEM,crypto,LATAM,NA,desktop,desktop,431,145,3.22,3.73,0,1,0,0,4b0a426091,3ae6c79dc8,7.29,22101.55,-6609.67,1,normal,,P3b39b72905,-0.266
Ta9f1a96504,2025-04-22 17:02:42,Prime,U01701,U01206,I0141,card_epic,11.5,1,GEM,crypto,NA,OCE,desktop,desktop,23,356,4.42,3.42,1,1,0,0,0f7b2f1c47,6f47b14b24,0.0,30480.25,-11201.88,1,normal,,P4bcee8d6ca,0.021
T1984ce909f,2025-04-22 17:02:58,Prime,U01343,U00174,I0465,skin_rare,35.27,1,GEM,wallet,NA,LATAM,android,desktop,311,381,4.59,3.73,1,1,0,0,fab6ca4eb3,b38a934b5c,0.0,2320.25,-10595.62,1,duplicate_payment,Same payment id seen across multiple transactions,Pb464665682,0.456
Tce718df557,2025-04-22 17:13:56,Prime,U00258,U00444,I0263,consumable,0.25,1,GEM,card,SEA,SEA,android,ios,1052,291,3.93,4.02,1,1,0,0,748f078e46,4ec09d1bd1,11.61,-9129.63,1760.55,1,normal,,Pe3362d8aa6,-0.262
T8005d3e84f,2025-04-22 17:13:58,Prime,U01343,U00174,I0465,skin_rare,35.27,1,GEM,card,NA,LATAM,android,desktop,311,381,4.59,3.73,1,1,0,0,fab6ca4eb3,b38a934b5c,35.27,11.0,11.0,2,duplicate_payment,Repeat payment id reuse,Pb464665682,0.456
T0a92c73e82,2025-04-22 17:14:02,Shadow,U00650,U00781,I0144,skin_rare,6.49,1,GEM,card,SEA,OCE,desktop,console,46,526,3.95,4.98,1,1,0,0,9959779a4d,31e824b1c2,8.88,-9380.35,23141.92,1,normal,,P5202920c25,-0.226
Tbd26e11a96,2025-04-22 17:16:08,Prime,U01715,U00464,I0020,title,2.91,1,GEM,crypto,SEA,NA,ios,android,168,77,4.35,4.34,0,1,0,0,3350ad478a,312c9a899a,0.0,12105.32,-8825.9,1,normal,,P7ffad97cdd,-0.26
Tb10c042d26,2025-04-22 17:16:21,Arcade,U00306,U00707,I0015,card_common,1.88,1,GEM,card,LATAM,OCE,desktop,ios,308,128,5.0,5.0,1,0,0,0,ba6bb01157,aae48b8a7a,0.15,15871.72,27267.98,1,rmt_selling,Crypto used to transfer real-world value via low-value items,P02f14950ac,0.265
Tcf04857abd,2025-04-22 17:22:12,Prime,U00948,U00764,I0345,card_epic,4.52,1,GEM,wallet,EU,LATAM,desktop,android,245,87,4.31,4.56,1,1,0,0,c0b1eeec82,ac365d9b83,6.37,-10650.9,29408.73,1,normal,,P51da3e32e2,-0.225
T2e19856016,2025-04-22 17:25:44,Arcade,U01112,U01147,I0325,skin_common,1.31,1,GEM,card,EU,EAST_ASIA,desktop,desktop,216,189,3.55,2.82,1,1,0,0,c957172b4d,f8ab1fdfcd,0.0,10779.57,16506.53,1,normal,,P6df9c36ddf,-0.225
Tbfa59141cc,2025-04-22 17:37:36,Prime,U01787,U01401,I0419,card_common,0.06,1,GEM,wallet,SEA,LATAM,desktop,desktop,246,375,4.95,3.44,0,0,1,0,b785dfb2bd,fe82cd8c90,0.13,28250.67,14390.62,1,normal,,P07f7e79abe,-0.39
T5c69d5a207,2025-04-22 17:39:15,Prime,U00048,U01114,I0044,title,3.13,1,GEM,card,LATAM,SEA,desktop,android,46,7,4.51,3.89,1,0,0,0,c4231a0167,58dedc00b2,0.0,14428.55,3834.52,1,normal,,Pc36e11eaef,-0.249
T6f0f921e3b,2025-04-22 17:44:41,Prime,U01156,U01186,I0257,blueprint,5.36,1,GEM,card,SEA,NA,desktop,desktop,67,139,4.75,4.08,1,1,0,0,240d667a04,031ad24e13,0.6,-237.93,7615.33,1,normal,,P2f97ac3626,-0.398
T85561a043b,2025-04-22 17:45:01,Prime,U00440,U01533,I0492,card_epic,7.29,1,GEM,wallet,LATAM,OCE,desktop,android,431,317,3.22,3.63,0,0,0,0,4b0a426091,d9a08a4fda,0.0,13080.08,19809.3,1,normal,,P005ef249a0,-0.127
Ta43f0ecc2d,2025-04-22 17:56:42,Arcade,U00385,U00480,I0353,card_common,0.27,1,GEM,wallet,LATAM,SEA,desktop,android,586,73,5.0,3.37,0,0,0,0,7496029cfe,43aa02fe6c,0.0,,-6457.83,1,normal,,P7cfee0e8a5,-0.314
T257449041b,2025-04-22 17:58:56,Arcade,U01637,U01463,I0277,title,2.86,1,GEM,card,LATAM,EU,desktop,desktop,43,84,4.02,3.2,0,1,0,0,832045d83d,6089c0ad94,9.72,-3910.97,9678.68,1,normal,,Pe982b2afed,-0.262
Tb5337731f9,2025-04-22 18:00:59,Arcade,U01674,U00669,I0182,card_epic,153.27,1,GEM,crypto,NA,LATAM,desktop,android,48,649,4.43,3.72,1,0,0,0,858aeef0b5,ad1cb53fc1,0.0,12150.92,-4125.08,1,layering_burst,Rapid sequence of expensive buys in <1h,P58c825048f,5.014
T7814e8650a,2025-04-22 18:04:59,Shadow,U01674,U00234,I0079,skin_rare,167.54,1,GEM,crypto,NA,EAST_ASIA,desktop,android,48,26,4.43,5.0,1,0,0,0,858aeef0b5,108c81cf4b,153.27,4.0,10348.13,1,layering_burst,Rapid sequence of expensive buys in <1h,P0c0d9b9d23,3.589
Tef6b3754d7,2025-04-22 18:08:59,Shadow,U01674,U00948,I0028,card_epic,144.47,1,GEM,wallet,NA,EU,desktop,desktop,48,245,4.43,4.31,1,1,0,0,858aeef0b5,c0b1eeec82,320.81,4.0,17047.08,1,layering_burst,Rapid sequence of expensive buys in <1h,P0853c55060,4.704
T18af6ae079,2025-04-22 18:10:39,Prime,U00903,U01638,I0020,title,2.19,1,GEM,card,SEA,EAST_ASIA,desktop,desktop,169,139,4.49,4.71,1,0,0,0,dec358ac71,b4c1639ce3,0.0,10871.67,15027.17,1,normal,,P41fc3f3f9e,-0.293
T50bacffcd4,2025-04-22 18:11:25,Shadow,U00983,U00685,I0346,artifact,17.36,1,GEM,card,NA,OCE,desktop,desktop,115,323,5.0,3.25,1,1,0,0,8399e39b3b,765b9de7e3,0.0,22000.03,29549.87,1,normal,,P9cae9f1514,-0.332
T8a198ceb8c,2025-04-22 18:12:59,Arcade,U01674,U01243,I0218,consumable,6.37,1,GEM,crypto,NA,LATAM,desktop,desktop,48,67,4.43,3.51,1,1,0,1,858aeef0b5,30cabf5f4f,465.28,4.0,7258.57,1,layering_burst,Rapid sequence of expensive buys in <1h,Pe3dd2ff86f,2.686
T9cb298a1e6,2025-04-22 18:16:59,Prime,U01674,U01525,I0108,skin_rare,220.59,1,GEM,crypto,NA,SEA,desktop,desktop,48,88,4.43,3.18,1,1,0,1,858aeef0b5,acff49a53c,471.65,4.0,22421.52,1,layering_burst,Rapid sequence of expensive buys in <1h,P6d0d410c10,4.846
T5f174978a9,2025-04-22 18:17:33,Prime,U01086,U00589,I0362,card_common,0.23,1,GEM,card,SEA,LATAM,desktop,android,382,213,3.4,4.27,1,1,0,0,6a871f3352,ac880cf7ac,25.44,-10981.63,8308.85,1,normal,,Pc52adc1e0e,-0.329
T147aff2cfa,2025-04-22 18:18:18,Prime,U01200,U00502,I0189,blueprint,9.01,1,GEM,giftcode,LATAM,NA,desktop,ios,83,16,3.81,4.04,1,0,0,0,3526cea076,2a832c9481,0.26,-2350.37,-7466.9,1,normal,,P9bb3d91fd6,-0.344
Tff3bfc5945,2025-04-22 18:20:37,Shadow,U00391,U00043,I0457,skin_legendary,53.89,1,GEM,card,EU,EU,ios,ios,118,385,4.06,4.33,0,1,0,0,5f1e62194a,a0de8d1572,8.47,-9671.22,16408.28,1,normal,,P37ccde724a,-0.163
T6f463f43e3,2025-04-22 18:20:59,Prime,U01674,U00047,I0407,skin_rare,121.09,1,GEM,card,NA,OCE,desktop,desktop,48,358,4.43,4.44,1,1,0,0,858aeef0b5,83de64077c,692.24,4.0,1228.88,1,layering_burst,Rapid sequence of expensive buys in <1h,P9441b94e5f,2.489
Tbeee45b235,2025-04-22 18:24:59,Shadow,U01674,U00956,I0198,card_epic,78.21,1,GEM,wallet,NA,LATAM,desktop,desktop,48,123,4.43,2.5,1,1,0,0,858aeef0b5,fb4f03592c,813.33,4.0,16422.47,1,layering_burst,Rapid sequence of expensive buys in <1h,P61e4955193,2.37
T29607a6a39,2025-04-22 18:28:59,Prime,U01674,U01275,I0312,blueprint,219.97,1,GEM,crypto,NA,EAST_ASIA,desktop,console,48,24,4.43,4.48,1,1,0,0,858aeef0b5,e9ffc58d9e,891.54,4.0,-6275.82,1,layering_burst,Rapid sequence of expensive buys in <1h,P7b3ee3f2d0,2.736
T5ae04ccfc2,2025-04-22 18:30:30,Prime,U00805,U01835,I0333,skin_common,2.01,1,GEM,crypto,SEA,EAST_ASIA,ios,desktop,192,184,3.46,4.33,1,1,0,0,ec28313ff6,ce703a7f33,1.8,-11758.3,4292.62,1,normal,,P34a44ff656,-0.12
Tc251e9a619,2025-04-22 18:32:59,Shadow,U01674,U01855,I0084,artifact,244.03,1,GEM,crypto,NA,EAST_ASIA,desktop,desktop,48,530,4.43,4.2,1,1,0,1,858aeef0b5,72cd8d3384,1111.51,4.0,7309.42,1,layering_burst,Rapid sequence of expensive buys in <1h,P7d9774e370,1.12
T99c1dc962d,2025-04-22 18:36:07,Prime,U01497,U00367,I0447,consumable,0.55,1,GEM,card,EU,EU,desktop,desktop,279,37,4.74,4.12,1,0,0,0,e85b9fe391,cb77049839,1.59,6444.58,23925.65,1,normal,,P347bcc0489,-0.118
Tee03285f2c,2025-04-22 18:36:59,Prime,U01674,U00855,I0082,skin_rare,222.84,1,GEM,crypto,NA,SEA,desktop,ios,48,177,4.43,4.98,1,0,0,0,858aeef0b5,c31210163f,1355.54,4.0,5151.7,1,layering_burst,Rapid sequence of expensive buys in <1h,P09d0c23974,4.899
Tb50ae65cc9,2025-04-22 18:42:57,Prime,U00305,U01118,I0204,skin_rare,6.7,1,GEM,wallet,OCE,EU,android,desktop,170,29,2.57,3.81,1,0,1,0,72fd5d265b,072df76016,0.0,,8031.6,1,normal,,Pe88679681e,-0.221
T348cf54597,2025-04-22 18:51:00,Prime,U00373,U01696,I0138,blueprint,24.59,1,GEM,giftcode,EAST_ASIA,SEA,android,desktop,631,894,4.08,4.77,0,0,0,0,7e708586e0,91ff916c13,15.66,-808.55,22799.02,1,normal,,P467f8c75a9,-0.117
Te7640271d7,2025-04-22 18:53:05,Prime,U00583,U01191,I0314,title,3.66,1,GEM,wallet,LATAM,EU,android,android,76,231,3.45,4.76,1,0,1,0,1ad3b8ec9b,f7b1802a89,1.34,30061.47,-5811.68,1,normal,,P937160bea8,-0.224
Tf0079289cd,2025-04-22 18:54:50,Prime,U00591,U01898,I0408,consumable,0.23,1,GEM,card,EAST_ASIA,OCE,desktop,desktop,517,121,3.05,3.76,0,1,0,1,494b38e231,3e9e4de053,0.0,,,1,normal,,P0e95fb97b4,-0.272
T3538646c6e,2025-04-22 19:08:49,Arcade,U00235,U00680,I0226,artifact,12.42,1,GEM,card,LATAM,OCE,desktop,android,310,204,4.08,3.48,1,1,1,0,1a3d544a5d,08768d943d,22.36,7948.53,20926.2,1,normal,,Pa5fbe0870e,-0.364
T5e71b1389d,2025-04-22 19:17:06,Prime,U01279,U00474,I0038,mount,16.58,1,GEM,crypto,NA,SEA,android,desktop,270,301,3.43,4.88,0,0,1,0,70228e4225,08ce09c05d,45.31,-9820.82,20576.67,1,normal,,P3d2cfee03a,-0.224
T11ab6717b0,2025-04-22 19:20:35,Prime,U00013,U00131,I0315,card_epic,3.0,1,GEM,crypto,EU,NA,android,android,507,476,4.84,4.11,0,1,1,0,17d65d30c9,165d70f063,26.33,9067.68,-6541.15,1,normal,,P8fb4c7be3f,-0.278
T82e1244e64,2025-04-22 19:22:15,Shadow,U01393,U00385,I0402,card_common,0.42,1,GEM,giftcode,OCE,LATAM,android,desktop,802,586,4.54,5.0,1,0,0,0,bd90a13935,7496029cfe,1.83,-5999.05,24904.75,1,normal,,P317716ab0b,-0.26
Tcdb1e9dea3,2025-04-22 19:26:12,Arcade,U01390,U01115,I0460,skin_common,1.25,1,GEM,giftcode,EU,NA,android,desktop,16,48,5.0,5.0,1,0,0,0,b11c50f2cc,aa2b28bc40,3.27,-6280.98,,1,normal,,Pf3e6004a10,-0.234
Tb4646045ba,2025-04-22 19:26:20,Arcade,U01709,U01210,I0114,card_epic,6.45,1,GEM,card,SEA,EAST_ASIA,desktop,desktop,616,185,5.0,4.35,0,0,1,0,5d13fe088d,b8a945aae4,1.29,-11069.27,,1,normal,,P229aa9a052,-0.157
Td74eae9ab4,2025-04-22 19:28:51,Prime,U00630,U01023,I0273,skin_legendary,36.55,1,GEM,giftcode,NA,OCE,desktop,ios,639,59,3.62,4.82,0,1,0,0,0f0c11b833,fa0f85eeb4,0.0,26542.93,-4732.55,1,normal,,Pe75713e37a,-0.227
T8dad8e2f28,2025-04-22 19:30:20,Prime,U01755,U00257,I0324,skin_legendary,29.59,1,GEM,wallet,EAST_ASIA,NA,ios,desktop,208,10,3.84,3.74,1,1,0,0,f455d521f3,2f4ab6f246,0.0,,30599.25,1,normal,,P7a5ead81af,-0.253
T6dc45e1d62,2025-04-22 19:34:13,Prime,U00141,U01087,I0079,skin_rare,3.7,1,GEM,card,EAST_ASIA,EU,desktop,ios,235,80,3.66,4.77,1,1,0,0,7f78dd25f2,2accc5b183,0.0,,,1,normal,,Pf651a89686,-0.292
T887423212f,2025-04-22 19:44:16,Prime,U01489,U01002,I0103,card_common,0.36,1,GEM,crypto,OCE,LATAM,desktop,android,358,92,4.65,4.95,1,1,0,0,44552ceef9,4c66b91a63,0.7,1896.0,19758.38,1,normal,,P78820db9f5,-0.282
T7448ef8784,2025-04-22 19:47:34,Shadow,U00968,U00803,I0157,card_epic,6.09,1,GEM,card,OCE,EU,desktop,android,91,52,4.4,5.0,1,0,0,0,d069642179,5537b57f79,0.0,10630.03,4451.02,1,normal,,Pa0e174d6dd,-0.169
T6a52950438,2025-04-22 20:01:43,Arcade,U01886,U01985,I0268,blueprint,23.35,1,GEM,card,EU,OCE,ios,desktop,481,133,4.97,4.44,1,1,0,0,3f685ea015,af614c335f,21.22,15889.08,-12.98,1,normal,,P7bd7b34e03,-0.135
T6e5c694b9e,2025-04-22 20:01:55,Prime,U00629,U00607,I0005,skin_common,1.54,1,GEM,card,SEA,EU,android,console,270,92,3.82,3.45,1,0,0,0,8beea605c0,fb1f8b8ee0,0.16,2132.4,-7194.5,1,normal,,Pc23d8de67f,-0.19
T7275bade2c,2025-04-22 20:02:55,Shadow,U00580,U01950,I0480,consumable,0.29,1,GEM,card,EAST_ASIA,OCE,desktop,ios,174,68,4.58,3.89,1,1,0,0,8a8265b683,685d49c503,8.16,16303.0,15876.43,1,normal,,Pa700408b1e,-0.243
Tc2feb210d5,2025-04-22 20:07:07,Prime,U01718,U01289,I0049,title,3.26,1,GEM,wallet,SEA,NA,desktop,desktop,24,33,3.59,4.11,0,0,0,0,a0f92969f0,5eb44ff0dc,0.0,,,1,normal,,Pdd2a9f5ba0,-0.243
Te7fa7f3248,2025-04-22 20:08:03,Arcade,U00456,U01185,I0407,skin_rare,5.59,1,GEM,crypto,LATAM,NA,desktop,desktop,402,640,3.92,4.58,0,1,0,0,10e82f4e6f,bd2b159e22,0.0,27984.58,,1,normal,,Pd24fb2fff7,-0.247
Tb8522d7b5a,2025-04-22 20:13:38,Prime,U01202,U01482,I0232,consumable,0.41,1,GEM,wallet,OCE,LATAM,ios,ios,672,267,5.0,4.16,0,1,0,0,57cd71c804,2d7a269e56,0.0,,,1,normal,,Pafecac3da4,-0.185
Tec58c3bb04,2025-04-22 20:14:42,Shadow,U00305,U01985,I0289,skin_legendary,57.27,1,GEM,wallet,OCE,OCE,android,desktop,170,133,2.57,4.44,1,1,1,0,72fd5d265b,af614c335f,6.7,15581.93,20875.85,1,normal,,P5997334202,-0.15
Teacf20953f,2025-04-22 20:18:32,Shadow,U00273,U00480,I0248,blueprint,60.64,1,GEM,wallet,NA,SEA,desktop,android,90,73,4.88,3.37,1,0,0,0,8a6d4e9ac4,43aa02fe6c,0.0,25488.12,31141.85,1,duplicate_payment,Same payment id seen across multiple transactions,Pa7bb7986c2,0.41
T1ada26ab71,2025-04-22 20:20:28,Prime,U00868,U01130,I0419,card_common,0.18,1,GEM,card,EU,LATAM,ios,desktop,720,21,4.2,5.0,0,1,0,0,788578dc8c,54b1800249,0.0,,,1,normal,,Pfefb027083,-0.347
T589101e5f9,2025-04-22 20:25:38,Prime,U01006,U01885,I0402,card_common,0.31,1,GEM,wallet,EAST_ASIA,NA,desktop,desktop,168,728,4.42,3.64,1,1,0,0,f2bc16af53,0796c6b0ee,0.0,21513.78,20694.23,1,normal,,P1f71348893,-0.3
Tc5d3ee1f8e,2025-04-22 20:36:09,Shadow,U01298,U00237,I0309,skin_rare,8.31,1,GEM,card,OCE,EAST_ASIA,ios,desktop,43,124,3.73,4.67,0,1,0,0,d4f0f6bbed,10414cdc31,0.0,,19760.03,1,normal,,Pe3f28782e2,-0.183
Tf71bec379c,2025-04-22 20:45:16,Prime,U01079,U00716,I0268,blueprint,24.36,1,GEM,wallet,EAST_ASIA,LATAM,desktop,desktop,519,267,3.08,4.32,1,1,0,0,d0f086e5bf,b059c72fb6,0.0,28941.77,-3670.28,1,normal,,Pca29715a2f,-0.12
T8520a6589d,2025-04-22 20:45:27,Prime,U01904,U00345,I0397,blueprint,19.22,1,GEM,card,SEA,SEA,android,android,299,21,3.72,5.0,0,1,0,0,06323078ac,a6d1233e25,3.01,4041.57,30943.53,1,normal,,Pb8fe7a4e30,-0.195
T57e89b042a,2025-04-22 21:08:13,Prime,U01322,U00598,I0172,skin_rare,55.95,1,GEM,crypto,LATAM,LATAM,android,desktop,73,490,4.32,3.86,0,0,0,0,645e4b188c,bfedc2b603,62.53,-11573.17,-6876.15,1,arbitrage_loop,Step 1 of A->B->C->A,P4fccf1740e,0.946
T9ddacdfe84,2025-04-22 21:13:13,Shadow,U00598,U01602,I0172,skin_rare,72.73,1,GEM,wallet,LATAM,OCE,desktop,desktop,490,499,3.86,4.87,0,0,0,0,bfedc2b603,9bdb3e283d,13.97,30274.1,27988.77,1,arbitrage_loop,Step 2 of A->B->C->A,P1a843deeaa,1.343
T7d01fdf6b2,2025-04-22 21:15:48,Prime,U01579,U00539,I0119,card_epic,5.11,1,GEM,giftcode,SEA,OCE,console,desktop,58,602,4.05,3.63,0,1,0,0,0134fe3f51,d11dcad4f9,1.19,-4434.27,23020.83,1,normal,,P2635c8c954,-0.204
T0a353062ad,2025-04-22 21:18:13,Arcade,U01602,U01322,I0172,skin_rare,90.92,1,GEM,card,OCE,LATAM,desktop,android,499,73,4.87,4.32,0,0,0,0,9bdb3e283d,645e4b188c,2.85,26530.7,-714.17,1,arbitrage_loop,Step 3 of A->B->C->A,Pce837d15ec,1.774
T58f06a762f,2025-04-22 21:18:41,Prime,U01822,U00642,I0324,skin_legendary,32.44,1,GEM,wallet,NA,SEA,desktop,desktop,1074,96,3.71,4.25,1,1,0,0,92eaff9ded,29927398bf,0.0,14375.78,,1,normal,,P0f544dec33,-0.242
Taee5518706,2025-04-22 21:28:01,Prime,U01565,U01008,I0244,artifact,13.31,1,GEM,wallet,OCE,EAST_ASIA,desktop,desktop,119,132,4.48,5.0,1,0,0,0,51c4c1b4c0,4eddb8a47d,0.0,20709.67,-2593.75,1,normal,,P5085734c6c,-0.358
T62b405520d,2025-04-22 21:31:43,Prime,U01826,U01291,I0420,card_common,0.57,1,GEM,wallet,EU,NA,desktop,android,23,159,5.0,4.94,0,1,0,1,c9f7e54fd3,ebf879d2dc,8.12,25034.22,10705.93,1,normal,,P30dcb83ceb,-0.206
T937f752fe5,2025-04-22 21:40:22,Shadow,U01188,U01620,I0215,artifact,44.7,1,GEM,card,OCE,OCE,android,android,146,310,3.79,4.74,0,1,1,0,9bc9b2f4ca,68a0ecdd15,4.61,21137.32,10742.83,1,normal,,Pa8860ae569,-0.157
T38d4f3173f,2025-04-22 21:42:37,Prime,U01156,U01052,I0349,skin_common,0.6,1,GEM,card,SEA,EU,desktop,desktop,67,163,4.75,4.09,1,1,0,0,240d667a04,1537fb806a,0.0,,2091.55,1,normal,,P1154c0dddf,-0.331
